company_name,phone,email,address,website,source_url,source_type,source_trust_score,record_score,type_mismatch_flags,scraped_at
Dining Room Design Guides,,,Dining Room Design Guides,https://www.designcafe.com/guides/dining-room-interior-design-ideas/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Kids Room Design Guides,,,Kids Room Design Guides,https://www.designcafe.com/guides/kids-bedroom-design-ideas/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Study Room Design Guides,,,Study Room Design Guides,https://www.designcafe.com/guides/study-room-interior-design-ideas/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Balcony Design Guides,,,Balcony Design Guides,https://www.designcafe.com/guides/how-to-design-your-balcony/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Bathroom Design Guides,,,Bathroom Design Guides,https://www.designcafe.com/guides/bathroom-interior-design-checklist/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Materials and Finishes,,,Materials and Finishes,https://www.designcafe.com/guides/materials-and-finishes-difference/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Modular Kitchen Interiors Ideas,,,Modular Kitchen Interiors Ideas,https://www.designcafe.com/blog/modular-kitchen-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Home Interior Design Ideas,,,Home Interior Design Ideas,https://www.designcafe.com/blog/home-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Bedroom Design Ideas,,,Bedroom Design Ideas,https://www.designcafe.com/blog/bedroom-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Living Room Design Ideas,,,Living Room Design Ideas,https://www.designcafe.com/blog/living-room-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Dining Room Design Ideas,,,Dining Room Design Ideas,https://www.designcafe.com/blog/dining-room-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Kids Bedroom Design Ideas,,,Kids Bedroom Design Ideas,https://www.designcafe.com/blog/kids-bedroom-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Study Room Design Ideas,,,Study Room Design Ideas,https://www.designcafe.com/blog/study-room-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Bathroom Design Ideas,,,Bathroom Design Ideas,https://www.designcafe.com/blog/bathroom-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Home Decor Ideas,,,Home Decor Ideas,https://www.designcafe.com/blog/home-decor/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Drawing Room Design Ideas,,,Drawing Room Design Ideas,https://www.designcafe.com/blog/drawing-room-interiors/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
DC Home Tours,,,DC Home Tours,https://www.designcafe.com/blog/dc-home-tours/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Bhubaneswar,,,Bhubaneswar,https://www.designcafe.com/cities/interior-designers-bhubaneswar/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Gandhinagar,,,Gandhinagar,https://www.designcafe.com/cities/interior-designers-gandhinagar/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Why DesignCafe,,,Why DesignCafe,https://www.designcafe.com/why-design-cafe/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Experience Centres,,,Experience Centres,https://www.designcafe.com/experience-centre/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Refer and Earn,,,Refer and Earn,https://www.designcafe.com/refer-a-friend/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Customer Dashboard,,,Customer Dashboard,https://customer.designcafe.com/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Channel Partner Signup/Login,,,Channel Partner Signup/Login,https://channelpartner.designcafe.com/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Become A Design Partner,,,Become A Design Partner,https://partner.designcafe.com/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Become A Franchisee,,,Become A Franchisee,https://www.designcafe.com/franchisee/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Press Releases,,,Press Releases,https://www.designcafe.com/press-release/,https://www.designcafe.com/cities/interior-designers-chennai/,official,0.92,0.78,,2026-04-06T01:29:07.423772
Top Interior Design Firms in Chennai,,,"0 ratings 0% found this document useful (0 votes) 7K views 28 pages Top Interior Design Firms in Chennai This document provides information on 12 architecture, interior design and",https://www.scribd.com/user/388535328/Mohan-Aravindan,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.94,phone:expected_phone,2026-04-06T01:29:07.423772
Documents,,,Documents Art Design,https://www.scribd.com/docs,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.88,,2026-04-06T01:29:07.423772
Open navigation menu,,,"Open navigation menu Close suggestions Search Search en Change Language , English Upload Sign in Sign in Download free for 30 days",,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.82,,2026-04-06T01:29:07.423772
Back to top,,,Back to top,,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.82,,2026-04-06T01:29:07.423772
Copyright © 2026 Scribd Inc.,,,Copyright © 2026 Scribd Inc.,,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.82,,2026-04-06T01:29:07.423772
Get our free apps,,,Get our free apps,https://apps.apple.com/us/app/6448807714?mt=8&pt=298534,https://www.scribd.com/document/441882134/firms-list-in-chennai-docx,official,0.92,0.78,,2026-04-06T01:29:07.423772
Best Interior Designers in Chennai - Concept Venture,+91 9677147480,conceptventureschennai@gmail.com,,,https://www.conceptventure.in/,directory,0.62,0.88,,2026-04-06T01:29:07.423772
